vunpcklps ymm12, ymm1, [r13 + r14*2]	c4017414647500	
vunpcklps ymm12, ymm12, ymm1	c51c14e1	
vunpcklps ymm12, ymm12, ymm12	c4411c14e4	
vunpcklps ymm12, ymm12, [rax]	c51c1420	
vunpcklps ymm12, ymm12, [r13 + r14*2]	c4011c14647500	
vunpckhps xmm1, xmm1, xmm1	c5f015c9	
vunpckhps xmm1, xmm1, xmm12	c4c17015cc	
vunpckhps xmm1, xmm1, [rax]	c5f01508	
vunpckhps xmm1, xmm1, [r13 + r14*2]	c48170154c7500	
vunpckhps xmm1, xmm12, xmm1	c59815c9	
vunpckhps xmm1, xmm12, xmm12	c4c11815cc	
vunpckhps xmm1, xmm12, [rax]	c5981508	
vunpckhps xmm1, xmm12, [r13 + r14*2]	c48118154c7500	
vunpckhps xmm12, xmm1, xmm1	c57015e1	
vunpckhps xmm12, xmm1, xmm12	c4417015e4	
vunpckhps xmm12, xmm1, [rax]	c5701520	
vunpckhps xmm12, xmm1, [r13 + r14*2]	c4017015647500	
vunpckhps xmm12, xmm12, xmm1	c51815e1	
vunpckhps xmm12, xmm12, xmm12	c4411815e4	
vunpckhps xmm12, xmm12, [rax]	c5181520	
vunpckhps xmm12, xmm12, [r13 + r14*2]	c4011815647500	
vunpckhps ymm1, ymm1, ymm1	c5f415c9	
vunpckhps ymm1, ymm1, ymm12	c4c17415cc	
vunpckhps ymm1, ymm1, [rax]	c5f41508	
vunpckhps ymm1, ymm1, [r13 + r14*2]	c48174154c7500	
vunpckhps ymm1, ymm12, ymm1	c59c15c9	
vunpckhps ymm1, ymm12, ymm12	c4c11c15cc	
vunpckhps ymm1, ymm12, [rax]	c59c1508	
vunpckhps ymm1, ymm12, [r13 + r14*2]	c4811c154c7500	
vunpckhps ymm12, ymm1, ymm1	c57415e1	
vunpckhps ymm12, ymm1, ymm12	c4417415e4	
vunpckhps ymm12, ymm1, [rax]	c5741520	
vunpckhps ymm12, ymm1, [r13 + r14*2]	c4017415647500	
vunpckhps ymm12, ymm12, ymm1	c51c15e1	
vunpckhps ymm12, ymm12, ymm12	c4411c15e4	
vunpckhps ymm12, ymm12, [rax]	c51c1520	
vunpckhps ymm12, ymm12, [r13 + r14*2]	c4011c15647500	
vaddpd xmm1, xmm1, xmm1	c5f158c9	
vaddpd xmm1, xmm1, xmm12	c59958c9	
vaddpd xmm1, xmm1, [rax]	c5f15808	
vaddpd xmm1, xmm1, [r13 + r14*2]	c48171584c7500	
vaddpd xmm1, xmm12, xmm1	c59958c9	
vaddpd xmm1, xmm12, xmm12	c4c11958cc	
vaddpd xmm1, xmm12, [rax]	c5995808	
vaddpd xmm1, xmm12, [r13 + r14*2]	c48119584c7500	
vaddpd xmm12, xmm1, xmm1	c57158e1	
vaddpd xmm12, xmm1, xmm12	c51958e1	
vaddpd xmm12, xmm1, [rax]	c5715820	
vaddpd xmm12, xmm1, [r13 + r14*2]	c4017158647500	
vaddpd xmm12, xmm12, xmm1	c51958e1	
vaddpd xmm12, xmm12, xmm12	c4411958e4	
vaddpd xmm12, xmm12, [rax]	c5195820	
vaddpd xmm12, xmm12, [r13 + r14*2]	c4011958647500	
vaddpd ymm1, ymm1, ymm1	c5f558c9	
vaddpd ymm1, ymm1, ymm12	c59d58c9	
vaddpd ymm1, ymm1, [rax]	c5f55808	
vaddpd ymm1, ymm1, [r13 + r14*2]	c48175584c7500	
vaddpd ymm1, ymm12, ymm1	c59d58c9	
vaddpd ymm1, ymm12, ymm12	c4c11d58cc	
vaddpd ymm1, ymm12, [rax]	c59d5808	
vaddpd ymm1, ymm12, [r13 + r14*2]	c4811d584c7500	
vaddpd ymm12, ymm1, ymm1	c57558e1	
vaddpd ymm12, ymm1, ymm12	c51d58e1	
vaddpd ymm12, ymm1, [rax]	c5755820	
vaddpd ymm12, ymm1, [r13 + r14*2]	c4017558647500	
vaddpd ymm12, ymm12, ymm1	c51d58e1	
vaddpd ymm12, ymm12, ymm12	c4411d58e4	
vaddpd ymm12, ymm12, [rax]	c51d5820	
vaddpd ymm12, ymm12, [r13 + r14*2]	c4011d58647500	
vsubpd xmm1, xmm1, xmm1	c5f15cc9	
vsubpd xmm1, xmm1, xmm12	c4c1715ccc	
vsubpd xmm1, xmm1, [rax]	c5f15c08	
vsubpd xmm1, xmm1, [r13 + r14*2]	c481715c4c7500	
vsubpd xmm1, xmm12, xmm1	c5995cc9	
vsubpd xmm1, xmm12, xmm12	c4c1195ccc	
vsubpd xmm1, xmm12, [rax]	c5995c08	
vsubpd xmm1, xmm12, [r13 + r14*2]	c481195c4c7500	
vsubpd xmm12, xmm1, xmm1	c5715ce1	
vsubpd xmm12, xmm1, xmm12	c441715ce4	
vsubpd xmm12, xmm1, [rax]	c5715c20	
vsubpd xmm12, xmm1, [r13 + r14*2]	c401715c647500	
vsubpd xmm12, xmm12, xmm1	c5195ce1	
vsubpd xmm12, xmm12, xmm12	c441195ce4	
vsubpd xmm12, xmm12, [rax]	c5195c20	
vsubpd xmm12, xmm12, [r13 + r14*2]	c401195c647500	
vsubpd ymm1, ymm1, ymm1	c5f55cc9	
vsubpd ymm1, ymm1, ymm12	c4c1755ccc	
vsubpd ymm1, ymm1, [rax]	c5f55c08	
vsubpd ymm1, ymm1, [r13 + r14*2]	c481755c4c7500	
vsubpd ymm1, ymm12, ymm1	c59d5cc9	
vsubpd ymm1, ymm12, ymm12	c4c11d5ccc	
vsubpd ymm1, ymm12, [rax]	c59d5c08	
vsubpd ymm1, ymm12, [r13 + r14*2]	c4811d5c4c7500	
vsubpd ymm12, ymm1, ymm1	c5755ce1	
vsubpd ymm12, ymm1, ymm12	c441755ce4	
vsubpd ymm12, ymm1, [rax]	c5755c20	
vsubpd ymm12, ymm1, [r13 + r14*2]	c401755c647500	
vsubpd ymm12, ymm12, ymm1	c51d5ce1	
vsubpd ymm12, ymm12, ymm12	c4411d5ce4	
vsubpd ymm12, ymm12, [rax]	c51d5c20	
vsubpd ymm12, ymm12, [r13 + r14*2]	c4011d5c647500	
vmulpd xmm1, xmm1, xmm1	c5f159c9	
vmulpd xmm1, xmm1, xmm12	c59959c9	
vmulpd xmm1, xmm1, [rax]	c5f15908	
vmulpd xmm1, xmm1, [r13 + r14*2]	c48171594c7500	
vmulpd xmm1, xmm12, xmm1	c59959c9	
vmulpd xmm1, xmm12, xmm12	c4c11959cc	
vmulpd xmm1, xmm12, [rax]	c5995908	
vmulpd xmm1, xmm12, [r13 + r14*2]	c48119594c7500	
vmulpd xmm12, xmm1, xmm1	c57159e1	
vmulpd xmm12, xmm1, xmm12	c51959e1	
vmulpd xmm12, xmm1, [rax]	c5715920	
vmulpd xmm12, xmm1, [r13 + r14*2]	c4017159647500	
vmulpd xmm12, xmm12, xmm1	c51959e1	
vmulpd xmm12, xmm12, xmm12	c4411959e4	
vmulpd xmm12, xmm12, [rax]	c5195920	
vmulpd xmm12, xmm12, [r13 + r14*2]	c4011959647500	
vmulpd ymm1, ymm1, ymm1	c5f559c9	
vmulpd ymm1, ymm1, ymm12	c59d59c9	
vmulpd ymm1, ymm1, [rax]	c5f55908	
vmulpd ymm1, ymm1, [r13 + r14*2]	c48175594c7500	
vmulpd ymm1, ymm12, ymm1	c59d59c9	
vmulpd ymm1, ymm12, ymm12	c4c11d59cc	
vmulpd ymm1, ymm12, [rax]	c59d5908	
vmulpd ymm1, ymm12, [r13 + r14*2]	c4811d594c7500	
vmulpd ymm12, ymm1, ymm1	c57559e1	
vmulpd ymm12, ymm1, ymm12	c51d59e1	
vmulpd ymm12, ymm1, [rax]	c5755920	
vmulpd ymm12, ymm1, [r13 + r14*2]	c4017559647500	
vmulpd ymm12, ymm12, ymm1	c51d59e1	
vmulpd ymm12, ymm12, ymm12	c4411d59e4	
vmulpd ymm12, ymm12, [rax]	c51d5920	
vmulpd ymm12, ymm12, [r13 + r14*2]	c4011d59647500	
vdivpd xmm1, xmm1, xmm1	c5f15ec9	
vdivpd xmm1, xmm1, xmm12	c4c1715ecc	
vdivpd xmm1, xmm1, [rax]	c5f15e08	
vdivpd xmm1, xmm1, [r13 + r14*2]	c481715e4c7500	
vdivpd xmm1, xmm12, xmm1	c5995ec9	
vdivpd xmm1, xmm12, xmm12	c4c1195ecc	
vdivpd xmm1, xmm12, [rax]	c5995e08	
vdivpd xmm1, xmm12, [r13 + r14*2]	c481195e4c7500	
vdivpd xmm12, xmm1, xmm1	c5715ee1	
vdivpd xmm12, xmm1, xmm12	c441715ee4	
vdivpd xmm12, xmm1, [rax]	c5715e20	
vdivpd xmm12, xmm1, [r13 + r14*2]	c401715e647500	
vdivpd xmm12, xmm12, xmm1	c5195ee1	
vdivpd xmm12, xmm12, xmm12	c441195ee4	
vdivpd xmm12, xmm12, [rax]	c5195e20	
vdivpd xmm12, xmm12, [r13 + r14*2]	c401195e647500	
vdivpd ymm1, ymm1, ymm1	c5f55ec9	
vdivpd ymm1, ymm1, ymm12	c4c1755ecc	
vdivpd ymm1, ymm1, [rax]	c5f55e08	
vdivpd ymm1, ymm1, [r13 + r14*2]	c481755e4c7500	
vdivpd ymm1, ymm12, ymm1	c59d5ec9	
vdivpd ymm1, ymm12, ymm12	c4c11d5ecc	
vdivpd ymm1, ymm12, [rax]	c59d5e08	
vdivpd ymm1, ymm12, [r13 + r14*2]	c4811d5e4c7500	
vdivpd ymm12, ymm1, ymm1	c5755ee1	
vdivpd ymm12, ymm1, ymm12	c441755ee4	
vdivpd ymm12, ymm1, [rax]	c5755e20	
vdivpd ymm12, ymm1, [r13 + r14*2]	c401755e647500	
vdivpd ymm12, ymm12, ymm1	c51d5ee1	
vdivpd ymm12, ymm12, ymm12	c4411d5ee4	
vdivpd ymm12, ymm12, [rax]	c51d5e20	
vdivpd ymm12, ymm12, [r13 + r14*2]	c4011d5e647500	
vminpd xmm1, xmm1, xmm1	c5f15dc9	
vminpd xmm1, xmm1, xmm12	c4c1715dcc	
vminpd xmm1, xmm1, [rax]	c5f15d08	
vminpd xmm1, xmm1, [r13 + r14*2]	c481715d4c7500	
vminpd xmm1, xmm12, xmm1	c5995dc9	
vminpd xmm1, xmm12, xmm12	c4c1195dcc	
vminpd xmm1, xmm12, [rax]	c5995d08	
vminpd xmm1, xmm12, [r13 + r14*2]	c481195d4c7500	
vminpd xmm12, xmm1, xmm1	c5715de1	
vminpd xmm12, xmm1, xmm12	c441715de4	
vminpd xmm12, xmm1, [rax]	c5715d20	
vminpd xmm12, xmm1, [r13 + r14*2]	c401715d647500	
vminpd xmm12, xmm12, xmm1	c5195de1	
vminpd xmm12, xmm12, xmm12	c441195de4	
vminpd xmm12, xmm12, [rax]	c5195d20	
vminpd xmm12, xmm12, [r13 + r14*2]	c401195d647500	
vminpd ymm1, ymm1, ymm1	c5f55dc9	
vminpd ymm1, ymm1, ymm12	c4c1755dcc	
vminpd ymm1, ymm1, [rax]	c5f55d08	
vminpd ymm1, ymm1, [r13 + r14*2]	c481755d4c7500	
vminpd ymm1, ymm12, ymm1	c59d5dc9	
vminpd ymm1, ymm12, ymm12	c4c11d5dcc	
vminpd ymm1, ymm12, [rax]	c59d5d08	
vminpd ymm1, ymm12, [r13 + r14*2]	c4811d5d4c7500	
vminpd ymm12, ymm1, ymm1	c5755de1	
vminpd ymm12, ymm1, ymm12	c441755de4	
vminpd ymm12, ymm1, [rax]	c5755d20	
vminpd ymm12, ymm1, [r13 + r14*2]	c401755d647500	
vminpd ymm12, ymm12, ymm1	c51d5de1	
vminpd ymm12, ymm12, ymm12	c4411d5de4	
vminpd ymm12, ymm12, [rax]	c51d5d20	
vminpd ymm12, ymm12, [r13 + r14*2]	c4011d5d647500	
vmaxpd xmm1, xmm1, xmm1	c5f15fc9	
vmaxpd xmm1, xmm1, xmm12	c4c1715fcc	
vmaxpd xmm1, xmm1, [rax]	c5f15f08	
vmaxpd xmm1, xmm1, [r13 + r14*2]	c481715f4c7500	
vmaxpd xmm1, xmm12, xmm1	c5995fc9	
vmaxpd xmm1, xmm12, xmm12	c4c1195fcc	
vmaxpd xmm1, xmm12, [rax]	c5995f08	
vmaxpd xmm1, xmm12, [r13 + r14*2]	c481195f4c7500	
vmaxpd xmm12, xmm1, xmm1	c5715fe1	
vmaxpd xmm12, xmm1, xmm12	c441715fe4	
vmaxpd xmm12, xmm1, [rax]	c5715f20	
vmaxpd xmm12, xmm1, [r13 + r14*2]	c401715f647500	
vmaxpd xmm12, xmm12, xmm1	c5195fe1	
vmaxpd xmm12, xmm12, xmm12	c441195fe4	
vmaxpd xmm12, xmm12, [rax]	c5195f20	
vmaxpd xmm12, xmm12, [r13 + r14*2]	c401195f647500	
vmaxpd ymm1, ymm1, ymm1	c5f55fc9	
vmaxpd ymm1, ymm1, ymm12	c4c1755fcc	
vmaxpd ymm1, ymm1, [rax]	c5f55f08	
vmaxpd ymm1, ymm1, [r13 + r14*2]	c481755f4c7500	
vmaxpd ymm1, ymm12, ymm1	c59d5fc9	
vmaxpd ymm1, ymm12, ymm12	c4c11d5fcc	
vmaxpd ymm1, ymm12, [rax]	c59d5f08	
vmaxpd ymm1, ymm12, [r13 + r14*2]	c4811d5f4c7500	
vmaxpd ymm12, ymm1, ymm1	c5755fe1	
vmaxpd ymm12, ymm1, ymm12	c441755fe4	
vmaxpd ymm12, ymm1, [rax]	c5755f20	
vmaxpd ymm12, ymm1, [r13 + r14*2]	c401755f647500	
vmaxpd ymm12, ymm12, ymm1	c51d5fe1	
vmaxpd ymm12, ymm12, ymm12	c4411d5fe4	
vmaxpd ymm12, ymm12, [rax]	c51d5f20	
vmaxpd ymm12, ymm12, [r13 + r14*2]	c4011d5f647500	
vandpd xmm1, xmm1, xmm1	c5f154c9	
vandpd xmm1, xmm1, xmm12	c59954c9	
vandpd xmm1, xmm1, [rax]	c5f15408	
vandpd xmm1, xmm1, [r13 + r14*2]	c48171544c7500	
vandpd xmm1, xmm12, xmm1	c59954c9	
vandpd xmm1, xmm12, xmm12	c4c11954cc	
vandpd xmm1, xmm12, [rax]	c5995408	
vandpd xmm1, xmm12, [r13 + r14*2]	c48119544c7500	
vandpd xmm12, xmm1, xmm1	c57154e1	
vandpd xmm12, xmm1, xmm12	c51954e1	
vandpd xmm12, xmm1, [rax]	c5715420	
vandpd xmm12, xmm1, [r13 + r14*2]	c4017154647500	
vandpd xmm12, xmm12, xmm1	c51954e1	
vandpd xmm12, xmm12, xmm12	c4411954e4	
vandpd xmm12, xmm12, [rax]	c5195420	
vandpd xmm12, xmm12, [r13 + r14*2]	c4011954647500	
vandpd ymm1, ymm1, ymm1	c5f554c9	
vandpd ymm1, ymm1, ymm12	c59d54c9	
vandpd ymm1, ymm1, [rax]	c5f55408	
vandpd ymm1, ymm1, [r13 + r14*2]	c48175544c7500	
vandpd ymm1, ymm12, ymm1	c59d54c9	
vandpd ymm1, ymm12, ymm12	c4c11d54cc	
vandpd ymm1, ymm12, [rax]	c59d5408	
vandpd ymm1, ymm12, [r13 + r14*2]	c4811d544c7500	
vandpd ymm12, ymm1, ymm1	c57554e1	
vandpd ymm12, ymm1, ymm12	c51d54e1	
vandpd ymm12, ymm1, [rax]	c5755420	
vandpd ymm12, ymm1, [r13 + r14*2]	c4017554647500	
vandpd ymm12, ymm12, ymm1	c51d54e1	
vandpd ymm12, ymm12, ymm12	c4411d54e4	
vandpd ymm12, ymm12, [rax]	c51d5420	
vandpd ymm12, ymm12, [r13 + r14*2]	c4011d54647500	
vandnpd xmm1, xmm1, xmm1	c5f155c9	
vandnpd xmm1, xmm1, xmm12	c4c17155cc	
vandnpd xmm1, xmm1, [rax]	c5f15508	
vandnpd xmm1, xmm1, [r13 + r14*2]	c48171554c7500	
vandnpd xmm1, xmm12, xmm1	c59955c9	
vandnpd xmm1, xmm12, xmm12	c4c11955cc	
vandnpd xmm1, xmm12, [rax]	c5995508	
vandnpd xmm1, xmm12, [r13 + r14*2]	c48119554c7500	
vandnpd xmm12, xmm1, xmm1	c57155e1	
vandnpd xmm12, xmm1, xmm12	c4417155e4	
vandnpd xmm12, xmm1, [rax]	c5715520	
vandnpd xmm12, xmm1, [r13 + r14*2]	c4017155647500	
vandnpd xmm12, xmm12, xmm1	c51955e1	
vandnpd xmm12, xmm12, xmm12	c4411955e4	
vandnpd xmm12, xmm12, [rax]	c5195520	
vandnpd xmm12, xmm12, [r13 + r14*2]	c4011955647500	
vandnpd ymm1, ymm1, ymm1	c5f555c9	
vandnpd ymm1, ymm1, ymm12	c4c17555cc	
vandnpd ymm1, ymm1, [rax]	c5f55508	
vandnpd ymm1, ymm1, [r13 + r14*2]	c48175554c7500	
vandnpd ymm1, ymm12, ymm1	c59d55c9	
vandnpd ymm1, ymm12, ymm12	c4c11d55cc	
vandnpd ymm1, ymm12, [rax]	c59d5508	
vandnpd ymm1, ymm12, [r13 + r14*2]	c4811d554c7500	
vandnpd ymm12, ymm1, ymm1	c57555e1	
vandnpd ymm12, ymm1, ymm12	c4417555e4	
vandnpd ymm12, ymm1, [rax]	c5755520	
vandnpd ymm12, ymm1, [r13 + r14*2]	c4017555647500	
vandnpd ymm12, ymm12, ymm1	c51d55e1	
vandnpd ymm12, ymm12, ymm12	c4411d55e4	
vandnpd ymm12, ymm12, [rax]	c51d5520	
vandnpd ymm12, ymm12, [r13 + r14*2]	c4011d55647500	
vorpd xmm1, xmm1, xmm1	c5f156c9	
vorpd xmm1, xmm1, xmm12	c59956c9	
vorpd xmm1, xmm1, [rax]	c5f15608	
vorpd xmm1, xmm1, [r13 + r14*2]	c48171564c7500	
vorpd xmm1, xmm12, xmm1	c59956c9	
vorpd xmm1, xmm12, xmm12	c4c11956cc	
vorpd xmm1, xmm12, [rax]	c5995608	
vorpd xmm1, xmm12, [r13 + r14*2]	c48119564c7500	
vorpd xmm12, xmm1, xmm1	c57156e1	
vorpd xmm12, xmm1, xmm12	c51956e1	
vorpd xmm12, xmm1, [rax]	c5715620	
vorpd xmm12, xmm1, [r13 + r14*2]	c4017156647500	
vorpd xmm12, xmm12, xmm1	c51956e1	
vorpd xmm12, xmm12, xmm12	c4411956e4	
vorpd xmm12, xmm12, [rax]	c5195620	
vorpd xmm12, xmm12, [r13 + r14*2]	c4011956647500	
vorpd ymm1, ymm1, ymm1	c5f556c9	
vorpd ymm1, ymm1, ymm12	c59d56c9	
vorpd ymm1, ymm1, [rax]	c5f55608	
vorpd ymm1, ymm1, [r13 + r14*2]	c48175564c7500	
vorpd ymm1, ymm12, ymm1	c59d56c9	
vorpd ymm1, ymm12, ymm12	c4c11d56cc	
vorpd ymm1, ymm12, [rax]	c59d5608	
vorpd ymm1, ymm12, [r13 + r14*2]	c4811d564c7500	
vorpd ymm12, ymm1, ymm1	c57556e1	
vorpd ymm12, ymm1, ymm12	c51d56e1	
vorpd ymm12, ymm1, [rax]	c5755620	
vorpd ymm12, ymm1, [r13 + r14*2]	c4017556647500	
vorpd ymm12, ymm12, ymm1	c51d56e1	
vorpd ymm12, ymm12, ymm12	c4411d56e4	
vorpd ymm12, ymm12, [rax]	c51d5620	
vorpd ymm12, ymm12, [r13 + r14*2]	c4011d56647500	
vxorpd xmm1, xmm1, xmm1	c5f157c9	
vxorpd xmm1, xmm1, xmm12	c59957c9	
vxorpd xmm1, xmm1, [rax]	c5f15708	
vxorpd xmm1, xmm1, [r13 + r14*2]	c48171574c7500	
vxorpd xmm1, xmm12, xmm1	c59957c9	
vxorpd xmm1, xmm12, xmm12	c4c11957cc	
vxorpd xmm1, xmm12, [rax]	c5995708	
vxorpd xmm1, xmm12, [r13 + r14*2]	c48119574c7500	
vxorpd xmm12, xmm1, xmm1	c57157e1	
vxorpd xmm12, xmm1, xmm12	c51957e1	
vxorpd xmm12, xmm1, [rax]	c5715720	
vxorpd xmm12, xmm1, [r13 + r14*2]	c4017157647500	
vxorpd xmm12, xmm12, xmm1	c51957e1	
vxorpd xmm12, xmm12, xmm12	c4411957e4	
vxorpd xmm12, xmm12, [rax]	c5195720	
vxorpd xmm12, xmm12, [r13 + r14*2]	c4011957647500	
vxorpd ymm1, ymm1, ymm1	c5f557c9	
vxorpd ymm1, ymm1, ymm12	c59d57c9	
vxorpd ymm1, ymm1, [rax]	c5f55708	
vxorpd ymm1, ymm1, [r13 + r14*2]	c48175574c7500	
vxorpd ymm1, ymm12, ymm1	c59d57c9	
vxorpd ymm1, ymm12, ymm12	c4c11d57cc	
vxorpd ymm1, ymm12, [rax]	c59d5708	
vxorpd ymm1, ymm12, [r13 + r14*2]	c4811d574c7500	
vxorpd ymm12, ymm1, ymm1	c57557e1	
vxorpd ymm12, ymm1, ymm12	c51d57e1	
vxorpd ymm12, ymm1, [rax]	c5755720	
vxorpd ymm12, ymm1, [r13 + r14*2]	c4017557647500	
vxorpd ymm12, ymm12, ymm1	c51d57e1	
vxorpd ymm12, ymm12, ymm12	c4411d57e4	
vxorpd ymm12, ymm12, [rax]	c51d5720	
vxorpd ymm12, ymm12, [r13 + r14*2]	c4011d57647500	
vaddss xmm1, xmm1, xmm1	c5f258c9	
vaddss xmm1, xmm1, xmm12	c4c17258cc	
vaddss xmm1, xmm1, [rax]	c5f25808	
vaddss xmm1, xmm1, [r13 + r14*2]	c48172584c7500	
vaddss xmm1, xmm12, xmm1	c59a58c9	
vaddss xmm1, xmm12, xmm12	c4c11a58cc	
vaddss xmm1, xmm12, [rax]	c59a5808	
vaddss xmm1, xmm12, [r13 + r14*2]	c4811a584c7500	
vaddss xmm12, xmm1, xmm1	c57258e1	
vaddss xmm12, xmm1, xmm12	c4417258e4	
vaddss xmm12, xmm1, [rax]	c5725820	
vaddss xmm12, xmm1, [r13 + r14*2]	c4017258647500	
vaddss xmm12, xmm12, xmm1	c51a58e1	
vaddss xmm12, xmm12, xmm12	c4411a58e4	
vaddss xmm12, xmm12, [rax]	c51a5820	
vaddss xmm12, xmm12, [r13 + r14*2]	c4011a58647500	
vsubss xmm1, xmm1, xmm1	c5f25cc9	
vsubss xmm1, xmm1, xmm12	c4c1725ccc	
vsubss xmm1, xmm1, [rax]	c5f25c08	
vsubss xmm1, xmm1, [r13 + r14*2]	c481725c4c7500	
vsubss xmm1, xmm12, xmm1	c59a5cc9	
vsubss xmm1, xmm12, xmm12	c4c11a5ccc	
vsubss xmm1, xmm12, [rax]	c59a5c08	
vsubss xmm1, xmm12, [r13 + r14*2]	c4811a5c4c7500	
vsubss xmm12, xmm1, xmm1	c5725ce1	
vsubss xmm12, xmm1, xmm12	c441725ce4	
vsubss xmm12, xmm1, [rax]	c5725c20	
vsubss xmm12, xmm1, [r13 + r14*2]	c401725c647500	
vsubss xmm12, xmm12, xmm1	c51a5ce1	
vsubss xmm12, xmm12, xmm12	c4411a5ce4	
vsubss xmm12, xmm12, [rax]	c51a5c20	
vsubss xmm12, xmm12, [r13 + r14*2]	c4011a5c647500	
vmulss xmm1, xmm1, xmm1	c5f259c9	
vmulss xmm1, xmm1, xmm12	c4c17259cc	
vmulss xmm1, xmm1, [rax]	c5f25908	
vmulss xmm1, xmm1, [r13 + r14*2]	c48172594c7500	
vmulss xmm1, xmm12, xmm1	c59a59c9	
vmulss xmm1, xmm12, xmm12	c4c11a59cc	
vmulss xmm1, xmm12, [rax]	c59a5908	
vmulss xmm1, xmm12, [r13 + r14*2]	c4811a594c7500	
vmulss xmm12, xmm1, xmm1	c57259e1	
vmulss xmm12, xmm1, xmm12	c4417259e4	
vmulss xmm12, xmm1, [rax]	c5725920	
vmulss xmm12, xmm1, [r13 + r14*2]	c4017259647500	
vmulss xmm12, xmm12, xmm1	c51a59e1	
vmulss xmm12, xmm12, xmm12	c4411a59e4	
vmulss xmm12, xmm12, [rax]	c51a5920	
vmulss xmm12, xmm12, [r13 + r14*2]	c4011a59647500	
vdivss xmm1, xmm1, xmm1	c5f25ec9	
vdivss xmm1, xmm1, xmm12	c4c1725ecc	
vdivss xmm1, xmm1, [rax]	c5f25e08	
vdivss xmm1, xmm1, [r13 + r14*2]	c481725e4c7500	
vdivss xmm1, xmm12, xmm1	c59a5ec9	
vdivss xmm1, xmm12, xmm12	c4c11a5ecc	
vdivss xmm1, xmm12, [rax]	c59a5e08	
vdivss xmm1, xmm12, [r13 + r14*2]	c4811a5e4c7500	
vdivss xmm12, xmm1, xmm1	c5725ee1	
vdivss xmm12, xmm1, xmm12	c441725ee4	
vdivss xmm12, xmm1, [rax]	c5725e20	
vdivss xmm12, xmm1, [r13 + r14*2]	c401725e647500	
vdivss xmm12, xmm12, xmm1	c51a5ee1	
vdivss xmm12, xmm12, xmm12	c4411a5ee4	
vdivss xmm12, xmm12, [rax]	c51a5e20	
vdivss xmm12, xmm12, [r13 + r14*2]	c4011a5e647500	
vminss xmm1, xmm1, xmm1	c5f25dc9	
vminss xmm1, xmm1, xmm12	c4c1725dcc	
vminss xmm1, xmm1, [rax]	c5f25d08	
vminss xmm1, xmm1, [r13 + r14*2]	c481725d4c7500	
vminss xmm1, xmm12, xmm1	c59a5dc9	
vminss xmm1, xmm12, xmm12	c4c11a5dcc	
vminss xmm1, xmm12, [rax]	c59a5d08	
vminss xmm1, xmm12, [r13 + r14*2]	c4811a5d4c7500	
vminss xmm12, xmm1, xmm1	c5725de1	
vminss xmm12, xmm1, xmm12	c441725de4	
vminss xmm12, xmm1, [rax]	c5725d20	
vminss xmm12, xmm1, [r13 + r14*2]	c401725d647500	
vminss xmm12, xmm12, xmm1	c51a5de1	
vminss xmm12, xmm12, xmm12	c4411a5de4	
vminss xmm12, xmm12, [rax]	c51a5d20	
vminss xmm12, xmm12, [r13 + r14*2]	c4011a5d647500	
vmaxss xmm1, xmm1, xmm1	c5f25fc9	
vmaxss xmm1, xmm1, xmm12	c4c1725fcc	
vmaxss xmm1, xmm1, [rax]	c5f25f08	
vmaxss xmm1, xmm1, [r13 + r14*2]	c481725f4c7500	
vmaxss xmm1, xmm12, xmm1	c59a5fc9	
vmaxss xmm1, xmm12, xmm12	c4c11a5fcc	
vmaxss xmm1, xmm12, [rax]	c59a5f08	
vmaxss xmm1, xmm12, [r13 + r14*2]	c4811a5f4c7500	
vmaxss xmm12, xmm1, xmm1	c5725fe1	
vmaxss xmm12, xmm1, xmm12	c441725fe4	
vmaxss xmm12, xmm1, [rax]	c5725f20	
vmaxss xmm12, xmm1, [r13 + r14*2]	c401725f647500	
vmaxss xmm12, xmm12, xmm1	c51a5fe1	
vmaxss xmm12, xmm12, xmm12	c4411a5fe4	
vmaxss xmm12, xmm12, [rax]	c51a5f20	
vmaxss xmm12, xmm12, [r13 + r14*2]	c4011a5f647500	
vsqrtss xmm1, xmm1, xmm1	c5f251c9	
vsqrtss xmm1, xmm1, xmm12	c4c17251cc	
vsqrtss xmm1, xmm1, [rax]	c5f25108	
vsqrtss xmm1, xmm1, [r13 + r14*2]	c48172514c7500	
vsqrtss xmm1, xmm12, xmm1	c59a51c9	
vsqrtss xmm1, xmm12, xmm12	c4c11a51cc	
vsqrtss xmm1, xmm12, [rax]	c59a5108	
vsqrtss xmm1, xmm12, [r13 + r14*2]	c4811a514c7500	
vsqrtss xmm12, xmm1, xmm1	c57251e1	
vsqrtss xmm12, xmm1, xmm12	c4417251e4	
vsqrtss xmm12, xmm1, [rax]	c5725120	
vsqrtss xmm12, xmm1, [r13 + r14*2]	c4017251647500	
vsqrtss xmm12, xmm12, xmm1	c51a51e1	
vsqrtss xmm12, xmm12, xmm12	c4411a51e4	
vsqrtss xmm12, xmm12, [rax]	c51a5120	
vsqrtss xmm12, xmm12, [r13 + r14*2]	c4011a51647500	
vaddsd xmm1, xmm1, xmm1	c5f358c9	
vaddsd xmm1, xmm1, xmm12	c4c17358cc	
vaddsd xmm1, xmm1, [rax]	c5f35808	
vaddsd xmm1, xmm1, [r13 + r14*2]	c48173584c7500	
vaddsd xmm1, xmm12, xmm1	c59b58c9	
